tags,visible,lon,lat,version,timestamp,id,changeset,depot,industrial,landuse,military,residential,osm_type,basin,construction,farmyard,grass,port,railway
"{""visible"":false,""name"":""Green Glades""}",,,,1,1705923253,1241921148,,,,residential,,apartments,way,,,,,,
"{""visible"":false}",,,,5,1721724243,1288259746,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,9,1763721098,1288329293,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1721655662,1288383326,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1717422830,1289133342,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717422830,1289133347,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717422830,1289133348,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""grey"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,4,1721921335,1289133355,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""yellow"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,4,1721921335,1289133356,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""white"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,4,1721921335,1289133357,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""lightgreen"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,4,1721921335,1289133358,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""lightgreen"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,4,1721921335,1289133359,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""lightgreen"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,4,1721921335,1289133360,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1717423886,1289139081,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717423886,1289139083,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717423886,1289139084,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717423886,1289139085,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1717509448,1289139086,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,3,1722328927,1289139087,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1717509448,1289139088,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717507806,1289364688,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717507806,1289364689,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717507806,1289364690,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,3,1722328927,1289370577,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717569052,1289569744,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717569052,1289569755,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,3,1748675713,1289624892,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717585689,1289624893,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1721716632,1289897586,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717677437,1290004592,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717677437,1290004593,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717677437,1290004594,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717677437,1290004595,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717677437,1290004596,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717677437,1290004597,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717677437,1290004688,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717754537,1290206681,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1717756305,1290214743,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1721912550,1290642571,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718010739,1290862981,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718016549,1290892980,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718017749,1290900107,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1721658935,1290910168,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,3,1721658935,1290910204,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718091079,1291224275,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718099234,1291249128,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1718108262,1291286263,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718107455,1291295057,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1722324482,1291317879,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718260175,1291995291,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1721655662,1292050394,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718632302,1293089206,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718644594,1293124719,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,3,1731468770,1293131717,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,3,1731468713,1293131747,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1721807440,1293270083,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""lightgreen"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,3,1721921335,1293947447,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""lightgreen"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,3,1721921335,1293947448,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""lightgreen"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,4,1721921335,1293947449,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""lightgreen"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,3,1721921335,1293947450,,,,residential,,rural,way,,,,,,
"{""visible"":false,""building"":""yes"",""building:colour"":""lightgreen"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,3,1721921335,1293947451,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1721655662,1294667817,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1718970935,1294725004,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1719233978,1295713625,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,3,1721981216,1296015318,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,3,1721981216,1296015319,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1721981767,1296336532,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1721981767,1296336533,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1721655662,1296646583,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1721655662,1296646585,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1719994838,1298730158,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1748673466,1298743362,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1720000607,1298750635,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,3,1722328927,1299983014,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1720681428,1300667834,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1720681428,1300667852,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1720769856,1300855385,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""building:colour"":""white"",""building:levels"":""9"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,3,1754750647,1302662789,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1722328927,1303085277,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722328927,1303085278,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,3,1724701151,1303085279,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085280,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722328927,1303085281,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722328927,1303085282,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085283,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085284,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722328927,1303085285,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085286,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,3,1783791657,1303085287,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1748673466,1303085288,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085289,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722328927,1303085290,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085291,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085292,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085293,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085294,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085295,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085296,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085297,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085298,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085299,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085301,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085304,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085305,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085306,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721655662,1303085307,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093693,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093695,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722409317,1303093696,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093697,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093698,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093699,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093700,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093701,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093704,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722342915,1303093705,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093710,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093713,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721658935,1303093714,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721660437,1303099084,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,2,1721912550,1303108207,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721662816,1303108208,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721662816,1303108209,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1721716632,1303208681,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721724243,1303228064,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721724243,1303228065,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721724243,1303228066,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721755248,1303317212,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721755248,1303317213,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721755248,1303317214,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721804825,1303412193,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721804825,1303412194,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721804825,1303412195,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721804825,1303412196,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722257481,1303412197,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721804825,1303412198,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1721807440,1303420061,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721825273,1303483783,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721826465,1303487508,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721826465,1303487509,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468674,1303693722,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693723,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693724,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693725,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693726,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693727,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,4,1731468713,1303693728,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693729,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468695,1303693730,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693731,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693732,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693733,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468752,1303693734,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693735,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693736,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693737,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693738,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468678,1303693739,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693740,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693741,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721912550,1303693742,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468665,1303693743,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468783,1303693744,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468678,1303693745,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468721,1303693746,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981216,1303841706,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981216,1303841707,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468778,1303841708,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468752,1303841709,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468711,1303841710,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468678,1303841711,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468718,1303841712,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468687,1303841713,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468774,1303841714,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468692,1303841715,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981216,1303841717,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468680,1303841718,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,3,1722861778,1303841719,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981216,1303841720,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981216,1303841721,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981216,1303841722,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981216,1303841723,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468695,1303841724,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468770,1303841725,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,4,1731701877,1303841726,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,4,1731701877,1303841727,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468760,1303841728,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981216,1303841729,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468711,1303842549,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468783,1303842550,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468747,1303842551,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981767,1303842552,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981767,1303842553,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1721981767,1303842554,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468731,1303842555,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468778,1303842556,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468684,1303842557,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722257481,1304429382,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1722257481,1304444594,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722257481,1304444595,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722257481,1304444596,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455463,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455465,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455466,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455467,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455468,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455469,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455470,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455471,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455472,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455473,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455474,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455475,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455476,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455477,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455479,,,,residential,,apartments,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455482,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455483,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455484,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722260960,1304455485,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593464,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593465,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593466,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593467,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593468,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593469,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593470,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593471,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1748677151,1304593472,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593473,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593476,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593478,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593482,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593483,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593484,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593486,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722324482,1304593487,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722324482,1304593488,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722328927,1304604334,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722328927,1304604335,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722328927,1304604336,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722328927,1304604337,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722328927,1304604338,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722328927,1304604339,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722328927,1304604340,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722328927,1304604341,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722328927,1304604343,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722328927,1304604344,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722328927,1304604346,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,1,1722328927,1304604347,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610102,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468668,1304610103,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610104,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610105,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610106,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610107,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610108,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610109,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610110,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610111,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610112,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610113,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610114,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610115,,,,residential,,urban,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610117,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722331196,1304610118,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1731468736,1304610119,,,,residential,,rural,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,2,1722588405,1304610120,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,2,1722588405,1304610121,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722333486,1304616319,,,,residential,,,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722333486,1304616320,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722333486,1304616321,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722333486,1304616322,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1722333486,1304616324,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722333486,1304616325,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1722333486,1304616326,,,,residential,,urban,way,,,,,,
