latitude,longitude,business_subcategory,road_distance,highway_distance,hospital_distance,school_distance,bank_distance,restaurant_distance,pharmacy_distance,bus_stop_distance,railway_distance,water_distance,population_value,population_category,landuse,flood_risk,competitors_250,competitors_500,competitors_1000,competition_pressure,restaurant_score
23.01529,72.315608,south_indian,197.6,978.98,14887.2,8747.03,14260.83,15286.74,15859.03,13905.14,16594.56,14661.15,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
22.846117,72.822202,chinese,533.63,534.59,21130.23,16124.32,23326.42,22971.12,29318.3,26201.28,22164.89,17577.82,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.243886,72.626442,fine_dining,18.72,402.16,5814.93,7171.68,5265.85,5297.41,9132.32,16579.76,9217.58,5324.4,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.210606,72.647856,dessert,54.63,1262.99,2210.05,3627.38,2259.78,2199.84,8344.65,14122.24,6044.83,1114.87,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
22.881085,72.383918,bakery,477.71,1485.73,14886.39,4713.9,15800.26,17114.16,17451.91,17902.2,11991.68,12829.21,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.957964,72.831409,street_food,1853.62,4172.0,12753.51,10163.91,20393.22,17458.62,22267.59,21521.21,17166.03,10356.0,3.46,Low,Commercial,Low,0,0,0,0.0,66.0
23.192139,72.809207,fast_food,471.12,981.47,6588.31,6534.02,18173.76,14889.23,23797.34,20233.19,9137.47,10474.65,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
23.241484,72.431844,cafe,146.31,1695.38,15136.26,7157.05,15668.24,15649.23,16364.52,20943.22,12910.73,161.69,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.929774,72.36962,coffee,108.09,646.07,12377.5,5777.63,12270.02,13669.47,14125.57,13892.33,10334.55,10952.57,-99999.0,Low,Commercial,Low,0,0,0,0.0,68.5
23.184456,72.822798,pizza,126.97,232.76,7819.11,7752.18,19605.54,16053.73,24307.87,20835.77,10052.57,9962.11,-99999.0,Low,Commercial,Low,0,0,0,0.0,73.0
23.005061,72.669984,burger,60.75,256.79,1213.95,158.66,5454.81,674.82,5810.21,4592.2,910.21,588.12,84.02,Medium,Residential,Low,0,1,1,0.6,81.0
22.884186,72.849331,sandwich,1712.36,4948.43,19324.29,15907.59,23858.37,22445.07,28322.63,26126.45,22260.33,16060.06,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.225011,72.876199,gujarati,40.3,40.3,14248.56,14205.98,25220.61,22527.44,31281.33,27894.78,16902.81,15919.35,-99999.0,Low,Commercial,Low,0,0,0,0.0,82.0
23.19917,72.821221,punjabi,29.47,421.01,7983.76,7934.52,19398.77,16285.99,25233.17,21680.0,10590.76,11519.22,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
22.821897,72.737207,south_indian,390.43,1494.37,18441.89,11885.65,18899.91,20476.94,27049.73,22551.06,17298.06,17388.21,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.969449,72.849873,chinese,1258.34,2408.8,13958.87,11713.66,22294.28,19078.63,23475.7,23173.18,18762.97,11944.03,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.195073,72.811157,fine_dining,155.05,685.5,6866.04,6815.21,18367.27,15169.23,24163.77,20593.31,9470.17,10842.66,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.19916,72.464747,dessert,41.56,3826.76,9416.68,2962.7,11181.77,11155.67,11598.87,15227.22,7787.4,396.95,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.18794,72.372695,bakery,85.34,85.34,15329.34,4061.65,18752.53,16464.4,20158.37,19161.19,16866.97,7924.05,-99999.0,Low,Commercial,Low,0,0,0,0.0,82.0
23.22864,72.807984,street_food,137.4,137.4,8431.66,8424.95,18384.92,16308.17,24522.3,22908.56,11540.7,12084.38,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
22.916768,72.78362,fast_food,515.55,1814.08,12371.01,8731.98,16290.13,14838.42,20889.62,18478.69,14670.87,8853.93,3.51,Low,Commercial,Low,0,0,0,0.0,58.0
23.030946,72.487011,cafe,91.06,909.22,962.75,359.36,679.4,923.04,2326.64,358.92,2317.9,491.51,85.98,Medium,Grass,Low,0,0,6,1.5,73.08
23.191766,72.442005,coffee,404.1,3816.77,9993.62,1771.65,12596.99,12685.01,13756.58,16455.52,9858.92,2802.28,-99999.0,Low,Industrial,Low,0,0,0,0.0,55.5
22.821359,72.422015,pizza,0.49,88.41,19082.02,8860.02,20929.72,22031.4,22212.85,23357.26,15851.85,16492.31,2.05,Low,Commercial,Low,0,0,0,0.0,78.0
22.967566,72.811325,burger,259.76,3306.39,10435.66,7912.29,18335.77,15217.91,19949.36,19297.53,14915.81,8105.1,4.25,Low,Commercial,Low,0,0,0,0.0,58.0
23.274107,72.471892,sandwich,17.45,1060.18,15143.15,11022.56,14144.16,14136.33,15143.3,21530.51,12641.63,5570.48,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.117911,72.541813,gujarati,81.67,436.86,1946.04,183.31,1161.52,1071.52,3405.94,3386.46,1780.15,488.7,6.21,Low,Residential,Low,0,1,3,1.1,66.5
23.280952,72.621005,punjabi,231.68,1651.87,9832.42,11300.82,9408.66,9441.13,12496.56,20393.36,12271.16,6412.31,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.260834,72.376898,south_indian,18.84,2532.9,20142.01,9653.59,21686.56,21667.32,22366.11,26468.05,18831.3,3976.66,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.275792,72.413569,chinese,18.44,512.81,19367.53,10645.88,19057.72,19043.13,19887.31,25035.46,16706.01,2924.82,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.272016,72.46397,fine_dining,134.33,706.59,15562.76,10646.69,14599.2,14589.71,15562.48,21721.25,12897.79,4869.02,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
22.862033,72.562047,dessert,148.37,1940.57,11381.06,5446.32,13267.43,13102.1,17495.85,15600.29,11967.98,7979.17,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.159702,72.491933,bakery,42.83,4377.8,4314.49,1728.66,6371.14,6518.64,8734.8,10235.89,4999.25,1135.69,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
23.10098,72.606625,street_food,54.09,982.75,566.74,261.3,2517.69,1104.35,2688.19,3085.91,2914.0,137.36,77.09,Medium,Residential,Low,0,0,0,0.0,81.0
22.994894,72.644421,fast_food,40.34,1020.66,975.44,307.58,3134.0,1301.76,5909.93,1914.06,2218.44,749.46,48.03,Low,Industrial,Low,0,0,1,0.25,60.4
22.932267,72.721095,cafe,165.17,397.92,8539.05,3978.6,9665.27,8926.93,15425.47,12140.15,8863.46,5604.52,18.31,Low,Residential,Low,0,0,0,0.0,69.5
22.810812,72.846834,coffee,1170.85,1170.85,25778.8,20368.51,27657.98,27552.05,33941.77,30679.34,26397.38,22232.95,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.068457,72.727269,pizza,23.32,3347.16,6158.2,2148.11,8139.48,4919.52,9515.17,7386.87,6379.62,2139.33,1.73,Low,Commercial,Low,0,0,0,0.0,58.0
23.166136,72.698965,burger,178.72,642.4,1698.18,621.3,7662.62,3243.64,12719.36,10809.55,3589.05,2254.98,-99999.0,Low,Grass,Low,0,0,0,0.0,52.5
22.984826,72.350585,sandwich,730.82,730.82,12360.65,5118.86,10952.47,12207.3,12773.57,11403.29,12127.77,11493.38,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.128834,72.501516,gujarati,43.04,1079.44,762.68,146.02,4349.76,4465.16,5829.89,7631.03,5494.69,309.2,22.1,Low,Residential,Low,0,0,0,0.0,67.0
22.96068,72.801849,punjabi,76.84,4018.68,10014.38,7176.39,17356.13,14445.47,19451.84,18494.26,14161.28,7365.41,4.37,Low,Commercial,Low,0,0,0,0.0,66.0
23.155482,72.484187,south_indian,129.81,4493.94,4203.26,1166.84,6829.28,6983.69,9257.59,10603.07,5913.13,1241.31,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
22.958457,72.546868,chinese,51.64,771.53,4417.91,446.91,5438.09,3630.91,6725.22,4848.9,3431.1,65.49,-99999.0,Low,Industrial,High,0,0,0,0.0,56.0
23.003152,72.48148,fine_dining,5.18,600.98,1757.65,316.44,1639.32,1692.3,1902.93,2540.98,4975.54,1556.89,4.51,Low,Commercial,Low,0,0,5,1.25,70.0
22.871098,72.553859,dessert,290.36,1045.95,10923.06,4163.71,12945.81,12214.28,16365.57,14540.07,11782.79,6784.25,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.261375,72.702844,bakery,231.95,1731.56,8860.91,10324.87,10216.5,10157.23,16102.38,20974.68,12379.21,1059.47,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.243347,72.666999,street_food,9.2,324.8,6331.02,7491.05,6308.25,6266.24,11969.52,18241.19,9863.1,1539.42,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
22.954456,72.627804,fast_food,31.74,1524.44,475.13,311.11,1006.65,2992.24,10387.14,4767.73,340.02,1330.82,90.88,Medium,Industrial,Low,0,0,0,0.0,66.0
22.810195,72.47641,cafe,116.01,712.25,19091.61,10621.27,22016.25,21215.36,22899.9,22496.19,16489.62,14777.46,3.73,Low,Commercial,Low,0,0,0,0.0,68.5
23.016346,72.646391,coffee,25.05,580.46,234.13,218.92,3364.81,2055.12,3612.5,2960.59,2864.18,803.84,121.47,High,Residential,Low,0,0,0,0.0,74.0
23.124259,72.579693,pizza,126.21,328.11,339.67,285.91,3687.24,1403.11,4017.78,2539.62,2445.28,1292.47,-99999.0,Low,Residential,Low,0,1,2,0.85,62.0
23.022237,72.433947,burger,20.96,4125.64,2860.86,683.19,2635.03,3218.4,3769.3,1903.5,6493.67,2952.41,-99999.0,Low,Residential,Low,0,0,0,0.0,55.45
23.037129,72.832685,sandwich,310.05,4522.66,11656.58,9493.54,19464.11,15816.05,20079.13,18663.73,16458.5,5791.4,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.192092,72.408421,gujarati,20.25,2069.7,12504.56,1401.82,15585.43,14451.51,17178.94,18402.31,13268.6,5485.6,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.850702,72.608962,punjabi,165.19,1072.76,11279.65,6793.79,12605.35,14134.17,20131.64,16351.25,10914.09,11356.46,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.113812,72.504409,south_indian,50.39,71.85,961.48,700.98,4355.39,3580.6,4412.69,6867.06,4972.22,1227.08,5.07,Low,Residential,Low,0,0,0,0.0,79.0
23.202843,72.74566,chinese,156.99,478.9,2787.65,2863.38,11679.76,9363.38,17693.68,16696.53,5760.86,6262.71,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.132942,72.440292,fine_dining,176.7,6529.18,6683.4,636.36,10635.56,7265.89,11092.77,11229.55,10262.99,5439.06,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
22.905582,72.324167,dessert,228.4,3535.49,17757.37,10269.31,17522.77,18924.04,19402.77,18944.68,15640.0,16305.5,3.42,Low,Commercial,Low,0,0,0,0.0,66.0
22.927524,72.585579,bakery,111.61,126.41,3999.57,1175.35,6182.35,5918.13,11435.94,8303.23,5492.53,3062.22,5.94,Low,Industrial,Low,0,0,0,0.0,72.0
23.217874,72.35224,street_food,107.86,1131.79,18841.67,7382.52,22009.22,20299.17,23301.26,23054.28,19448.74,7140.41,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.008932,72.675264,fast_food,45.81,709.15,1676.73,260.77,5435.36,1190.18,5815.17,5213.03,1533.15,1214.0,43.03,Low,Residential,Low,0,0,2,0.5,68.0
22.903329,72.713885,cafe,27.85,27.85,10616.73,3327.2,10592.47,11240.37,17835.9,13787.37,9368.16,8503.15,4.9,Low,Commercial,Low,0,0,0,0.0,77.5
23.047301,72.451511,coffee,33.02,2911.14,1658.68,402.67,1850.37,2285.89,3885.36,1860.19,3837.53,356.85,23.55,Low,Grass,Low,0,0,0,0.0,51.99
23.124908,72.313216,pizza,229.63,5755.69,18116.92,9630.97,18082.59,18456.37,20063.86,17505.79,19719.52,16621.4,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.170463,72.756627,burger,61.86,3647.38,1286.95,1076.6,13107.96,9109.08,18287.49,14617.74,3293.64,6657.36,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.861162,72.556585,sandwich,254.67,2157.35,11732.13,5278.93,13660.83,13260.86,17495.88,15653.68,12400.43,7919.95,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.894426,72.86562,gujarati,65.11,6953.7,19717.91,16476.98,25058.44,23302.77,28944.85,27106.19,23090.14,16642.97,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.05862,72.339127,punjabi,65.5,2438.08,12688.63,7403.83,12551.03,13272.05,14219.45,11804.84,15345.92,11930.9,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.929615,72.802035,south_indian,733.38,4166.52,12336.87,8934.91,17750.56,15712.7,21385.96,19562.3,15494.37,9092.77,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.029102,72.774822,chinese,188.9,1452.79,5701.83,3884.44,13861.46,9974.45,14264.34,13308.37,11421.49,4841.66,4.42,Low,Residential,Low,0,0,0,0.0,63.0
23.130437,72.882978,fine_dining,715.99,1521.82,14898.89,14395.28,24473.25,20937.29,26801.99,24016.16,15775.6,7601.13,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.095817,72.861023,dessert,88.23,2859.86,14805.25,11778.96,21712.67,18168.13,23552.18,21133.07,14747.23,3918.75,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.237884,72.665338,bakery,89.02,933.16,5716.87,6866.72,5718.14,5672.73,11466.98,17634.31,9236.44,1827.07,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.155252,72.602771,street_food,174.36,174.36,1755.48,798.06,4599.82,3972.54,3661.06,6531.8,4478.95,655.23,-99999.0,Low,Residential,Low,0,0,0,0.0,75.0
23.208673,72.627766,fast_food,11.19,1256.63,2095.08,3268.46,1398.58,1451.16,6457.84,12979.49,6192.19,1762.6,-99999.0,Low,Residential,Low,0,0,0,0.0,55.0
23.24066,72.74132,cafe,155.37,305.3,6996.94,7074.8,12229.08,11876.4,18433.62,20125.35,9805.87,5498.39,-99999.0,Low,Commercial,Low,0,0,0,0.0,71.5
23.037844,72.460331,coffee,0.52,1904.99,606.95,195.15,717.37,907.93,2541.8,574.73,3287.73,117.3,109.34,High,Commercial,Low,0,0,3,0.75,86.06
22.928675,72.679844,pizza,65.74,410.26,6221.7,392.62,6111.34,7434.33,13905.38,9413.36,4976.46,4608.56,7.26,Low,Commercial,Low,0,0,0,0.0,68.0
23.177591,72.612354,burger,274.66,1302.21,941.07,792.35,1975.53,1641.01,3799.91,9192.08,4372.91,1071.76,-99999.0,Low,Residential,Low,0,0,0,0.0,55.0
23.110839,72.469267,sandwich,47.11,3216.63,3837.13,185.65,7353.87,3502.51,7383.5,8528.44,6763.54,1606.2,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
22.847192,72.475722,gujarati,216.93,2269.43,15051.29,6695.26,17935.1,17353.42,18800.69,18695.15,12397.36,11245.43,1.43,Low,Commercial,Low,0,0,0,0.0,66.0
22.940423,72.495432,punjabi,81.74,248.42,4532.24,1358.93,8128.75,7199.52,8849.14,8694.6,3680.4,1675.12,4.96,Low,Industrial,Low,0,0,0,0.0,72.0
23.069273,72.390257,south_indian,21.67,2859.72,8198.52,2054.88,8099.0,8767.97,10051.37,7494.03,10268.36,7091.83,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.921006,72.712491,chinese,11.01,11.01,9131.96,2785.83,9383.84,9445.96,16032.17,12268.58,8408.75,6585.7,44.91,Low,Commercial,Low,0,0,0,0.0,90.0
23.149081,72.347253,fine_dining,452.22,3071.13,16382.61,5624.36,17262.75,16097.82,19331.06,16845.94,18057.72,12957.0,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.005648,72.624714,dessert,37.13,256.11,724.41,85.43,2094.23,1779.39,4842.95,916.1,987.94,1478.77,139.55,High,Residential,Low,1,1,1,1.0,87.05
23.009572,72.429964,bakery,137.1,2705.48,3953.74,1305.24,2515.37,3634.02,4206.9,3115.57,6685.02,3572.71,2.54,Low,Residential,Low,0,0,0,0.0,63.0
23.011669,72.834806,street_food,762.09,1757.46,11560.27,9595.04,20247.27,16368.45,20655.39,19729.56,17063.96,8601.28,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.090358,72.713403,fast_food,467.9,1366.58,5025.83,434.58,6585.3,3033.12,9125.39,6082.99,3631.5,690.83,1.72,Low,Commercial,Low,0,0,0,0.0,58.0
23.221231,72.754045,cafe,216.03,1654.76,4878.93,4939.26,12810.76,11259.55,18968.97,18873.53,7957.28,6685.12,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.992583,72.31342,coffee,482.65,3128.18,15627.46,8988.67,14561.53,15732.15,16306.38,14644.84,16035.48,15236.94,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.978844,72.747016,pizza,450.64,1257.43,4549.81,1204.49,11871.21,8505.31,13611.2,12585.32,8207.29,1396.11,-99999.0,Low,Residential,Low,0,0,0,0.0,55.0
23.219655,72.86299,burger,565.95,565.95,12773.03,12730.09,23808.98,21054.94,29849.53,26453.57,15431.33,14937.79,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
23.01113,72.743559,sandwich,210.43,745.58,2211.2,887.64,11223.25,7427.27,11641.03,11590.11,7797.49,1333.75,3.31,Low,Residential,Low,0,0,0,0.0,67.0
23.072144,72.659887,gujarati,20.2,325.26,187.95,78.3,1653.4,961.49,3561.89,689.8,2264.53,411.36,129.88,High,Residential,Low,0,0,1,0.25,88.08
22.915859,72.437265,punjabi,51.14,136.0,8696.92,424.95,10344.67,11471.99,11684.94,12776.63,5552.38,6332.95,37.04,Low,Commercial,Low,0,0,0,0.0,82.0
23.019201,72.326834,south_indian,53.59,53.59,13692.78,7566.02,13145.59,14138.56,14708.91,12712.77,15714.22,13441.68,20.26,Low,Commercial,Low,0,0,0,0.0,86.0
22.971342,72.703902,chinese,247.18,2393.38,4175.48,1277.73,7375.23,4673.04,10890.67,8501.19,4501.66,1354.0,4.92,Low,Residential,Low,0,0,0,0.0,63.0
23.004072,72.405726,fine_dining,118.24,2052.25,6353.82,2105.39,5011.97,6192.66,6764.61,5422.39,7920.62,5819.28,5.83,Low,Commercial,Low,0,0,0,0.0,66.0
23.034347,72.384024,dessert,302.53,843.67,7751.77,2114.0,7594.74,8317.81,9051.54,6797.81,10898.17,7358.78,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.108683,72.325641,bakery,73.48,4173.2,16124.27,9268.79,16028.59,16688.99,17982.38,15426.18,17855.74,14795.21,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.99913,72.637347,street_food,24.68,203.76,165.44,119.35,2993.71,1013.59,5393.7,1181.89,2468.49,1052.59,77.46,Medium,Industrial,Low,0,0,1,0.25,87.92
22.823009,72.682795,fast_food,98.15,5488.35,15443.46,10517.9,16270.89,18283.88,25340.04,20186.11,14493.76,14880.77,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.875136,72.577785,cafe,755.43,828.37,9383.12,4141.23,11183.18,11603.01,16474.07,14105.11,9830.34,7361.64,1.98,Low,Commercial,Low,0,0,0,0.0,68.5
22.834137,72.52988,coffee,454.47,857.11,15645.69,7841.35,17692.81,16753.37,20282.34,18710.42,15304.19,10723.63,4.4,Low,Commercial,Low,0,0,0,0.0,68.5
22.911597,72.499571,pizza,1467.27,1467.27,7688.94,1334.59,11204.87,9816.55,12039.09,11187.31,6286.67,3953.38,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.17539,72.529893,burger,33.07,2742.48,4580.9,1614.44,4623.99,4445.26,4649.93,9086.56,748.05,0.0,-99999.0,Low,Residential,High,0,0,0,0.0,47.0
23.170965,72.792516,sandwich,380.19,1360.08,4741.39,4618.15,16702.58,12755.73,20964.12,17444.56,6631.9,7743.29,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.93109,72.357506,gujarati,111.33,1896.52,13391.73,7018.83,13085.17,14486.57,14964.67,14555.06,11483.17,12057.6,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.819304,72.622863,punjabi,700.8,711.63,14646.3,10531.79,15878.51,17655.45,23890.6,19738.63,14112.17,14822.99,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.289956,72.512977,south_indian,171.84,1820.16,14105.74,12698.44,12937.15,12940.48,14108.64,21595.52,12737.15,9627.79,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.122069,72.763115,chinese,107.47,1008.65,6385.15,2930.94,12391.38,8965.17,15306.14,12072.32,4733.47,1696.97,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.122842,72.747455,fine_dining,130.71,130.71,6077.25,2452.38,10932.22,7563.34,14029.85,10671.63,3713.4,1334.73,-99999.0,Low,Industrial,Low,0,0,0,0.0,72.0
23.265814,72.425629,dessert,619.24,1481.22,17812.69,9649.42,17433.3,17418.16,18248.79,23396.64,15049.1,2159.31,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.819782,72.398382,bakery,223.37,1696.36,20049.8,9416.25,21617.8,22805.23,23041.35,23950.1,16855.7,17572.91,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.870586,72.698286,street_food,344.97,3043.27,11738.19,5404.28,12193.61,14004.64,20610.18,15893.39,10586.52,10687.35,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.080705,72.436419,fast_food,166.15,5260.71,5064.81,1173.66,5861.32,5288.48,7882.32,5732.75,6235.77,3099.39,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.145743,72.754801,cafe,225.92,1617.93,3633.71,3023.86,12792.49,8884.91,16217.34,12677.54,2569.16,3980.47,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.890539,72.662204,coffee,424.71,748.51,7786.68,3865.34,8513.16,10511.56,17611.46,12414.42,6759.28,7107.69,-99999.0,Low,Commercial,Low,0,0,0,0.0,68.5
23.169004,72.376429,pizza,57.9,57.9,14100.39,3118.65,17357.68,14779.6,18745.65,17101.37,16467.7,9555.02,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
23.203265,72.869538,burger,525.15,1141.14,12883.86,12827.23,24354.8,21178.36,29381.98,25975.39,15267.53,13423.83,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.861887,72.324893,sandwich,160.18,160.18,20587.99,11102.72,20935.29,22320.46,22739.26,22683.53,17970.04,18820.14,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
22.959739,72.702861,gujarati,431.75,1228.87,4989.81,1349.32,7207.0,5410.05,11857.13,8925.8,5316.77,2239.87,4.73,Low,Residential,Low,0,0,0,0.0,63.0
23.269923,72.54006,punjabi,529.09,1689.81,10970.17,10023.33,9763.05,9766.46,10974.2,18819.66,9971.98,9956.13,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.153207,72.354078,south_indian,180.82,2361.19,15787.11,4902.6,17166.73,15691.84,19239.09,16784.64,17786.36,12206.72,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.141495,72.673801,chinese,220.54,1372.01,4468.31,857.61,6876.42,1779.91,10806.47,7368.15,3038.48,0.0,-99999.0,Low,Grass,High,0,0,0,0.0,47.5
22.858913,72.758039,fine_dining,35.61,596.15,17122.6,9903.8,17228.74,17752.72,24324.05,20474.29,15888.33,13851.04,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.218141,72.658239,dessert,211.06,1160.44,3473.64,4611.21,3608.02,3544.54,9674.48,15394.18,6957.06,1571.01,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
22.868106,72.88063,bakery,768.22,5195.52,22836.85,19492.71,27502.93,26110.37,31937.71,29799.52,25921.73,19650.51,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.185665,72.511378,street_food,269.12,3258.95,6362.46,3679.49,6331.03,6301.94,6625.46,11025.93,2784.55,1342.39,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.015621,72.524931,fast_food,28.2,241.95,63.72,83.64,412.04,83.97,586.7,1162.36,2589.88,1222.04,147.37,High,Residential,Low,1,6,14,6.0,78.33
23.052861,72.507914,cafe,10.21,993.37,737.73,35.6,838.16,825.97,4572.57,2848.92,282.53,151.34,115.39,High,Residential,Low,0,5,21,7.0,65.46
23.217796,72.786952,coffee,403.29,2057.43,6052.64,6055.57,16059.0,13842.59,22156.68,20576.9,9221.59,10073.12,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.860659,72.867257,pizza,770.88,4363.41,22492.44,19040.97,26578.25,25435.6,31415.6,29026.79,25267.21,19189.07,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.115081,72.79065,burger,114.87,3263.68,8264.05,4824.21,14872.24,11348.99,17405.98,14444.79,7406.09,1746.68,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.149508,72.562583,sandwich,122.11,1150.04,2656.15,677.25,3034.82,1948.88,3247.44,5282.02,1058.32,756.99,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.162222,72.869975,gujarati,288.63,2243.43,12731.43,12610.08,24203.06,20602.78,27012.98,23883.37,14287.79,9336.61,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.93964,72.778756,punjabi,209.64,2704.97,9974.79,6436.02,15197.2,13081.43,18827.14,16930.91,12866.57,6580.72,2.74,Low,Commercial,Low,0,0,0,0.0,66.0
23.068323,72.590429,south_indian,148.99,212.08,696.07,167.54,1416.92,823.89,2059.15,1507.74,356.41,287.27,65.72,Medium,Industrial,Low,0,0,1,0.25,81.16
23.019076,72.733995,chinese,252.28,1270.65,1405.91,1290.73,10009.64,6188.65,10425.74,10274.13,7105.17,704.63,5.28,Low,Residential,Low,0,0,0,0.0,63.0
22.93883,72.803994,fine_dining,612.52,5013.98,11737.04,8473.9,17768.64,15456.21,20940.0,19381.91,15216.65,8643.19,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.208751,72.360264,dessert,532.21,569.62,17598.76,6140.6,20826.79,19000.03,22312.21,21788.43,18432.36,7020.93,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.233183,72.451441,bakery,12.19,181.06,13410.56,6233.9,13462.74,13443.57,14158.16,18926.75,10735.34,755.91,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
23.03306,72.663992,street_food,30.84,954.06,1007.05,88.68,2784.51,1471.86,3199.57,4949.94,3913.01,787.7,91.15,Medium,Industrial,Low,0,0,0,0.0,78.0
22.991915,72.326646,fast_food,587.52,2507.37,14354.21,7632.92,13224.72,14409.96,14983.4,13374.68,14701.06,13883.51,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.218457,72.415467,cafe,69.82,167.93,14006.98,4311.53,16515.47,16491.56,17018.38,20418.5,13257.46,2788.57,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.5
